user_id:token	real_id:token
165	8509847807
166	8879723581
167	8880054093
168	8885900604
169	8885918875
170	8879491526
171	8881084294
172	8881561886
173	8799382516
174	8878358967
175	8508419705
176	8884658908
177	8883548271
178	8887279063
179	8887324753
180	8876710713
181	8877227960
182	8877810889
183	8878805099
184	8884122122
185	8884617446
186	8885691866
187	8886011812
188	8886566643
189	8886807571
190	8887220021
191	8887300367
192	8860832014
193	8858572172
194	8882523713
195	8881242671
196	8878254055
197	8876491868
198	8820774804
199	8887530348
200	8799417327
201	8887451574
202	8887097508
203	8846496511
204	8877178847
205	8883522079
206	8846237096
207	8886946762
208	8866642898
209	8868299063
210	8868304587
211	8510307759
212	8873372526
213	8874895329
214	8874858324
215	8874717429
216	8843401636
217	8880041242
218	8828677554
219	8836144553
220	8885096162
221	8884773842
222	8884676324
223	8883674285
224	8883024339
225	8881849855
226	8881697719
227	8881569912
228	8886056782
229	8878420082
230	8886226101
231	8885609017
232	8885608025
233	8883548477
234	8885344837
235	8885092145
236	8884708140
237	8884656511
238	8887172304
239	8881716341
240	8885691364
241	8886283483
242	8825717576
243	8838012114
244	8837508241
245	8841428605
246	8821499023
247	8821500131
248	8819858810
249	8867268950
250	8886234972
251	8510328037
252	8875191380
253	8875335470
254	8875930142
255	8887973652
256	8887638708
257	8887499959
258	8887476051
259	8887301323
260	8874983877
261	8872857223
262	8886319940
263	8827133021
264	8883142557
265	8885164691
266	8885398250
267	8885398120
268	8885828605
269	8886481754
270	8886674296
271	8886574117
272	8883644154
273	8887860175
274	8877652898
275	8879045839
276	8879484251
277	8881211848
278	8884053617
279	8884016437
280	8880930859
281	8886232410
282	8875107821
283	8886354747
284	8882752239
285	8881014466
286	8881502641
287	8885979491
288	8885978848
289	8833895151
290	8877231776
291	8885325027
292	8886095750
293	8510190224
294	8882233389
295	8885930416
296	8887279733
297	8887323445
298	8868463607
299	8874274606
300	8874649220
301	8877250543
302	8878499483
303	8880327947
304	8886761074
305	8827401140
306	8887055341
307	8879241450
308	8845302890
309	8845600496
310	8845572598
311	8880012482
312	8876851903
313	8877499136
314	8887914977
315	8803294280
316	8846384244
317	8862316168
318	8833852021
319	8849277075
320	8861098821
321	8851324806
322	8819886491
323	8839579003
324	8826959675
325	8887615582
326	8862409727
327	8843054776
328	8832244928
329	8842631721
330	8823245015
331	8875819465
332	8844528167
333	8879021461
334	8886721567
335	8887395175
336	8510206128
337	8863428091
338	8832889780
339	8865850942
340	8841635339
341	8828184653
342	8843158711
343	8844716514
344	8838370658
345	8839447191
346	8839087357
347	8841189072
348	8846320834
349	8882947164
350	8508236002
351	8854516100
352	8881503507
353	8887382995
354	8874362285
355	8876323268
356	8884725910
357	8884570583
358	8876534267
359	8880578246
360	8879303338
361	8850519526
362	8878763703
363	8878346591
364	8877052977
365	8876626171
366	8880331786
367	8875351030
368	8878530991
369	8882129938
370	8885335809
371	8885263236
372	8886279742
373	8887511848
374	8839760322
375	8840825692
376	8875251772
377	8874332819
378	8874646976
379	8875493570
380	8876857035
381	8874613110
382	8878032451
383	8881584736
384	8874583109
385	8880790291
386	8508973399
387	8879485549
388	8877039179
389	8845255690
390	8863172042
391	8847990151
392	8854797090
393	8881569939
394	8834521545
395	8868029307
396	8510535972
397	8510349742
398	8883319116
399	8882996116
400	8878414669
401	8881995610
402	8874200328
403	8881969108
404	8866263556
405	8887276011
406	8881736412
407	8799658145
408	8861001199
409	8827522026
410	8841577087
411	8885833822
412	8837835606
413	8884633745
414	8886147303
415	8882505587
416	8828912348
417	8828667933
418	8836834828
419	8879795935
420	8878206616
421	8887136536
422	8878480977
423	8887492228
424	8886507432
425	8885682752
426	8885587279
427	8882409553
428	8881592478
429	8887832823
430	8880224707
431	8853675200
432	8802341513
433	8885685096
434	8879995189
435	8878795351
436	8854177677
437	8873276537
438	8825585357
439	8510141178
440	8866987224
441	8879310555
442	8887476239
443	8887889350
444	8883251286
445	8882902181
446	8880174919
447	8877625779
448	8508172070
449	8887540063
450	8886299489
451	8880754189
452	8880619547
453	8878637336
454	8877922612
455	8874959297
456	8852529781
457	8862589892
458	8876572823
459	8886673099
460	8873037948
461	8868335853
462	8820937306
463	8818120260
464	8831651692
465	8823505139
466	8842041006
467	8846329332
468	8845564670
469	8887032601
470	8885659568
471	8881956888
472	8880773608
473	8880798102
474	8879856553
475	8879310081
476	8880702317
477	8881247282
478	8882500050
479	8827440515
480	8880579370
481	8880012552
482	8877686499
483	8508540090
484	8886311055
485	8884647829
486	8884004454
487	8844250044
488	8882011776
489	8878989561
490	8878273471
491	8878342828
492	8875096551
493	8802185241
494	8886873279
495	8887567955
496	8882303811
497	8880423929
498	8887343824
499	8879568988
500	8881670054
501	8878645971
502	8882980613
503	8886275075
504	8878439886
505	8881014319
506	8878254368
507	8877394381
508	8830204954
509	8869052476
510	8828739191
511	8885094877
512	8876754461
513	8884498512
514	8886585596
515	8878301636
516	8881510604
517	8881041025
518	8874745301
519	8879659178
520	8826697089
521	8828514896
522	8827845638
523	8887958159
524	8884597314
525	8881075463
526	8879974311
527	8883562283
528	8879289980
529	8886701359
530	8885281751
531	8887543536
532	8886460903
533	8841109060
534	8867214563
535	8881594310
536	8886520231
537	8886145669
538	8883055015
539	8883027445
540	8885972115
541	8885953744
542	8885861932
543	8885976990
544	8887601679
545	8886293200
546	8886508339
547	8886498963
548	8886236256
549	8886868694
550	8886887311
551	8886918682
552	8886321018
553	8883017074
554	8878468228
555	8882972482
556	8877141973
557	8877409779
558	8879726031
559	8880124746
560	8883728227
561	8885460398
562	8886436156
563	8882971823
564	8887893193
565	8880429337
566	8882641995
567	8882682471
568	8882684432
569	8882693818
570	8882789988
571	8882979118
572	8886978253
573	8887078301
574	8887707533
575	8887219189
576	8883232717
577	8883366675
578	8886012408
579	8887767204
580	8887080007
581	8886214092
582	8886241111
583	8884522049
584	8879771716
585	8883544440
586	8880976135
587	8880176825
588	8867053131
589	8872178182
590	8877454345
591	8867928130
592	8887099295
593	8861413377
594	8849646629
595	8887309235
596	8887280662
597	8887198771
598	8887322022
599	8887572811
600	8887564183
601	8887552411
602	8887648640
603	8887531423
604	8887918661
605	8886607305
606	8882607042
607	8825802854
608	8839977998
609	8845989452
610	8878549051
611	8887703220
612	8862672950
613	8886684967
614	8862145258
615	8828748072
616	8838724158
617	8844096378
618	8871468799
619	8873808765
620	8875127219
621	8875569569
622	8876076977
623	8877046526
624	8879084884
625	8860814525
626	8879176456
627	8879372536
628	8881801964
629	8855472071
630	8881534722
631	8855525884
632	8801786092
633	8803070174
634	8809881066
635	8813257766
636	8814605344
637	8832380049
638	8831298915
639	8832068279
640	8853106099
641	8861867993
642	8863904175
643	8850924442
644	8851312572
645	8853710394
646	8831630941
647	8877395385
648	8855396689
649	8880958834
650	8882032074
651	8883945622
652	8882898757
653	8883378676
654	8883600095
655	8883156248
656	8883257336
657	8883608810
658	8883647910
659	8884851024
660	8885030655
661	8885177273
662	8885703041
663	8885437334
664	8885860040
665	8885913557
666	8886596832
667	8882989704
668	8882179905
669	8881429511
670	8881573385
671	8886573925
672	8873301672
673	8873651228
674	8874741577
675	8874795333
676	8875473851
677	8875378340
678	8887157392
679	8875845395
680	8876860357
681	8878881196
682	8880083202
683	8880293982
684	8879803777
685	8867940186
686	8881308410
687	8876690807
688	8878393665
689	8881180344
690	8879989187
691	8842362809
692	8844930232
693	8873275991
694	8877301278
695	8875317278
696	8879856306
697	8879704591
698	8880944072
699	8880499753
700	8878765330
701	8877550030
702	8883143163
703	8841325733
704	8883629810
705	8883592101
706	8883605994
707	8885025770
708	8885404756
709	8885741019
710	8886865447
711	8886942832
712	8886588527
713	8886576676
714	8887183785
715	8887086271
716	8799359249
717	8883189766
718	8799443646
719	8864141665
720	8885304370
721	8882490753
722	8883544978
723	8883560357
724	8878614354
725	8884837570
726	8887700459
727	8887924784
728	8873275566
729	8875190993
730	8875430235
731	8875014065
732	8876684881
733	8829336362
734	8879004519
735	8884104051
736	8887284593
737	8830034116
738	8880645443
739	8880784156
740	8882777250
741	8885437793
742	8884335488
743	8884338407
744	8877133731
745	8882988079
746	8885330877
747	8880326646
748	8880010688
749	8875023975
750	8876548993
751	8880385696
752	8880422585
753	8880196825
754	8884553233
755	8884716834
756	8874974490
757	8876609868
758	8876631379
759	8881831607
760	8883806236
761	8884589539
762	8830657017
763	8879439064
764	8831312912
765	8799548378
766	8867070816
767	8866810277
768	8867239755
769	8867200440
770	8875730373
771	8878127742
772	8878349556
773	8878261724
774	8878461836
775	8879542708
776	8880191353
777	8799400492
778	8875899922
779	8878943409
780	8877457262
781	8878766419
782	8879296367
783	8879569042
784	8880160018
785	8882052233
786	8882921424
787	8885813543
788	8886187678
789	8885530959
790	8884814947
791	8865460190
792	8850969708
793	8878755084
794	8828822090
795	8827142119
796	8881380681
797	8830103835
798	8879289478
799	8829049444
800	8845338594
801	8830283726
802	8867354586
803	8876930869
804	8874743834
805	8875269816
806	8876359685
807	8828711400
808	8879696276
809	8878635066
810	8878207757
811	8882147809
812	8882507073
813	8879404241
814	8882599978
815	8879198155
816	8882743863
817	8882966556
818	8883062026
819	8883035411
820	8883153515
821	8882972291
822	8883532903
823	8886395634
824	8882697750
825	8883615817
826	8883647590
827	8883892697
828	8884129034
829	8884225016
830	8884211789
831	8884429765
832	8884509362
833	8884746389
834	8884774197
835	8885239122
836	8885201575
837	8883588788
838	8844887286
839	8885650288
840	8881024213
841	8836389734
842	8857054374
843	8858772037
844	8834928518
845	8826364318
846	8829560969
847	8837529358
848	8886255765
849	8842334086
850	8843890710
851	8880967130
852	8880752215
853	8883031592
854	8839278978
855	8841271417
856	8843712610
857	8847091186
858	8824408781
859	8828767203
860	8509314396
861	8508381556
862	8867041331
863	8868448254
864	8876626860
865	8877503693
866	8877963387
867	8847176051
868	8885497836
869	8885623963
870	8885666416
871	8837809146
872	8843755942
873	8844840884
874	8822829724
875	8871263081
876	8876096667
877	8876078676
878	8875932780
879	8879516093
880	8850482707
881	8801559268
882	8875683653
883	8840788906
884	8877844158
885	8879100705
886	8887163925
887	8883666366
888	8883574015
889	8883517524
890	8883454577
891	8883534134
892	8886804499
893	8880615121
894	8880189948
895	8884252819
896	8878123885
897	8883177038
898	8832380231
899	8830091223
900	8824202655
901	8885777328
902	8885859228
903	8885794868
904	8885872519
905	8885966540
906	8885918868
907	8886222855
908	8886313454
909	8886627453
910	8886972573
911	8887067494
912	8887250824
913	8887329193
914	8887328561
915	8887351559
916	8887497444
917	8887442847
918	8887815243
919	8875179839
920	8876715546
921	8868619355
922	8881615625
923	8879140257
924	8887908266
925	8863648874
926	8802083923
927	8802086274
928	8880434957
929	8883187529
930	8884073906
931	8885405906
932	8887661170
933	8887765666
934	8876598565
935	8829554989
936	8847100690
937	8841590783
938	8860831307
939	8832408411
940	8836652370
941	8829802205
942	8856578481
943	8860634657
944	8885587602
945	8835294705
946	8848716422
947	8858694707
948	8854780281
949	8826325893
950	8840711079
951	8884209457
952	8879107849
953	8837266176
954	8836960736
955	8509292545
956	8510211924
957	8868383622
958	8864577994
959	8874392302
960	8886086450
961	8882944370
962	8886756624
963	8884606792
964	8851833992
965	8851460101
966	8873182970
967	8875116697
968	8874936390
969	8874981490
970	8874560805
971	8875234577
972	8875198534
973	8876204201
974	8884475279
975	8874234855
976	8876062918
977	8876725709
978	8877064333
979	8877756689
980	8877383975
981	8878688415
982	8879695345
983	8880193396
984	8879723878
985	8882734533
986	8882706135
987	8883014137
988	8874492286
989	8875887957
990	8876752186
991	8878497140
992	8819352200
993	8836569933
994	8834818176
995	8839335945
996	8840315616
997	8839416613
998	8841513805
999	8837904964
1000	8843057537
1001	8846743565
1002	8818951402
1003	8876627021
1004	8828651829
1005	8876743118
1006	8876918518
1007	8877221285
1008	8877095474
1009	8877564350
1010	8877934956
1011	8878177875
1012	8879911396
1013	8879991363
1014	8879803252
1015	8879490881
1016	8881053154
1017	8880864917
1018	8876946585
1019	8826573737
1020	8822674187
1021	8866006055
1022	8877073478
1023	8880250981
1024	8880308993
1025	8880418675
1026	8881379699
1027	8883562309
1028	8884256499
1029	8884836347
1030	8885694682
1031	8886406863
1032	8886519196
1033	8886462460
1034	8886540811
1035	8886948533
1036	8887140332
1037	8850337888
1038	8850331569
1039	8862544460
1040	8863032949
1041	8863316218
1042	8800696061
1043	8863505396
1044	8863899216
1045	8863949646
1046	8801487385
1047	8864373487
1048	8864407842
1049	8887710323
1050	8884615274
1051	8887700913
1052	8874849152
1053	8822321966
1054	8822248958
1055	8837416816
1056	8837329548
1057	8844003299
1058	8843626470
1059	8817634740
1060	8830355365
1061	8825951581
1062	8820770688
1063	8508869595
1064	8509849721
1065	8819357393
1066	8873181753
1067	8881722350
1068	8882716181
1069	8883985961
1070	8885094712
1071	8886726735
1072	8885919740
1073	8885607015
1074	8809495251
1075	8814580215
1076	8800247429
1077	8801390812
1078	8860356813
1079	8874667109
1080	8849578010
1081	8859240858
1082	8508635094
1083	8885404814
1084	8886159883
1085	8886360068
1086	8886332320
1087	8885022789
1088	8887083079
1089	8875682529
1090	8878660307
1091	8879273208
1092	8879663558
1093	8880098193
1094	8880234004
1095	8873260206
1096	8880773179
1097	8881155888
1098	8881317995
1099	8881627086
1100	8882684021
1101	8883062206
1102	8882942428
1103	8884021030
1104	8884174309
1105	8883514645
1106	8884528761
1107	8887136628
1108	8887906765
1109	8880379598
1110	8835186064
1111	8844802812
1112	8886208418
1113	8879426210
1114	8879040212
1115	8880388229
1116	8880032552
1117	8879957853
1118	8880816698
1119	8881366610
1120	8881106472
1121	8881366325
1122	8881318136
1123	8881947520
1124	8881783190
1125	8879853186
1126	8882040499
1127	8887934688
1128	8880111636
1129	8883956700
1130	8886988020
1131	8887921730
1132	8887440751
1133	8858836975
1134	8860072592
1135	8860910368
1136	8801976785
1137	8842312914
1138	8842733560
1139	8885828828
1140	8878405900
1141	8876865370
1142	8876418623
1143	8837595862
1144	8837510496
1145	8837292514
1146	8830569580
1147	8818303946
1148	8867066945
1149	8869893665
1150	8869764647
1151	8874438838
1152	8876858034
1153	8884015124
1154	8509508413
1155	8510055225
1156	8509671698
1157	8510383657
1158	8868385621
1159	8868910957
1160	8870488009
1161	8871022759
1162	8872188762
1163	8872644866
1164	8872496447
1165	8873317456
1166	8874407583
1167	8874803316
1168	8875288686
1169	8875707448
1170	8880094179
1171	8881768728
1172	8881864345
1173	8880183633
1174	8881911392
1175	8882421090
1176	8887708605
1177	8882534334
1178	8882302464
1179	8882295232
1180	8882648286
1181	8882823897
1182	8883079192
1183	8882849800
1184	8883071712
1185	8883007433
1186	8883112432
1187	8883243964
1188	8883174922
1189	8884691453
1190	8883081114
1191	8883710484
1192	8883694972
1193	8883574179
1194	8883571228
1195	8882314926
1196	8883768979
1197	8883292734
1198	8881728706
1199	8887892878
1200	8878997845
1201	8878487674
1202	8878534505
1203	8879458859
1204	8879662849
1205	8881351662
1206	8877783267
1207	8880556907
1208	8879897471
1209	8882136726
1210	8880744009
1211	8880829588
1212	8880819377
1213	8881362485
1214	8882590008
1215	8882456838
1216	8882726118
1217	8881920183
1218	8881787344
1219	8881773959
1220	8881183008
1221	8885805406
1222	8883656575
1223	8883960788
1224	8886833687
1225	8886309702
1226	8886340193
1227	8886507982
1228	8886696627
1229	8886994949
1230	8886858697
1231	8886868826
1232	8886867703
1233	8886863594
1234	8887630028
1235	8887273338
1236	8887352063
1237	8887594946
1238	8887353632
1239	8887854662
1240	8887864429
1241	8887901711
1242	8837862250
1243	8833197468
1244	8509201551
1245	8886867795
1246	8883453157
1247	8886271140
1248	8886099636
1249	8886727059
1250	8882696149
1251	8884411282
1252	8884584485
1253	8884570101
1254	8884532250
1255	8884751725
1256	8885075405
1257	8884845083
1258	8823019030
1259	8885195645
1260	8885434008
1261	8885583197
1262	8885648375
1263	8885607357
1264	8885452211
1265	8885724932
1266	8885703072
1267	8885934716
1268	8885934516
1269	8885987059
1270	8886157519
1271	8871761430
1272	8873985615
1273	8880274410
1274	8878020037
1275	8878258045
1276	8878395966
1277	8878743008
1278	8879055576
1279	8879096762
1280	8879361562
1281	8880081636
1282	8880034189
1283	8880452746
1284	8880760979
1285	8880761494
1286	8880637511
1287	8882009791
1288	8883228348
1289	8883023912
1290	8887596541
1291	8820038955
1292	8826938458
1293	8828548194
1294	8829788947
1295	8876857397
1296	8829437484
1297	8876932848
1298	8875916214
1299	8880251422
1300	8881591551
1301	8881956836
1302	8882248841
1303	8882245016
1304	8882331010
1305	8883559482
1306	8885073313
1307	8885386892
1308	8885731922
1309	8887547714
1310	8887447611
1311	8509274613
1312	8833269585
1313	8867183117
1314	8868784748
1315	8868095687
1316	8869298523
1317	8873577483
1318	8873980223
1319	8875040970
1320	8876839091
1321	8830603068
1322	8820245166
1323	8508831364
1324	8886943433
1325	8879227871
1326	8886601339
1327	8885947049
1328	8880454622
1329	8880904184
1330	8885313749
1331	8885117218
1332	8881207134
1333	8881884186
1334	8882033816
1335	8882273137
1336	8882999807
1337	8883024245
1338	8883988734
1339	8883637360
1340	8887895324
1341	8882727965
1342	8883606990
1343	8883112460
1344	8881762223
1345	8878915255
1346	8878884189
1347	8887450865
1348	8877937166
1349	8868139212
1350	8874782682
1351	8875038089
1352	8876864288
1353	8877161686
1354	8878501370
1355	8879840273
1356	8881101562
1357	8881212171
1358	8882974369
1359	8885450343
1360	8883458153
1361	8885650393
1362	8874678701
1363	8874522849
1364	8875101848
1365	8875545956
1366	8875682241
1367	8875386671
1368	8875847626
1369	8877670460
1370	8848694320
1371	8884196765
1372	8879200431
1373	8848427875
1374	8877852165
1375	8878101059
1376	8877818009
1377	8887101523
1378	8887238171
1379	8509438225
1380	8883483724
1381	8883236520
1382	8881806719
1383	8880619301
1384	8874443527
1385	8879373164
1386	8878684874
1387	8879067663
1388	8883699574
1389	8878350012
1390	8877826859
1391	8877612525
1392	8877544541
1393	8879243970
1394	8884687602
1395	8886706023
1396	8885257709
1397	8877398501
1398	8886776025
1399	8887329010
1400	8887358931
1401	8887421552
1402	8887005004
1403	8801771343
1404	8838723518
1405	8830008453
1406	8847481396
1407	8845176050
1408	8842117727
1409	8825100091
1410	8879253629
1411	8877297884
1412	8876094814
1413	8876689699
1414	8868139047
1415	8883904990
1416	8887963426
1417	8837091357
1418	8837153814
1419	8800420089
1420	8861054490
1421	8508777486
1422	8510445248
1423	8866860444
1424	8867316962
1425	8876552157
1426	8886787367
1427	8853402711
1428	8876957554
1429	8864873398
1430	8830696867
1431	8828865217
1432	8829536412
1433	8861210821
1434	8856945332
1435	8860183979
1436	8863156959
1437	8881721847
1438	8862786210
1439	8874470114
1440	8874558682
1441	8875168407
1442	8875459473
1443	8508655814
1444	8866330294
1445	8510576478
1446	8868141794
1447	8867626884
1448	8877382912
1449	8883992641
1450	8885298915
1451	8885158426
1452	8886897258
1453	8884729134
1454	8885165420
1455	8886502707
1456	8887304932
1457	8887395725
1458	8802385397
1459	8876993498
1460	8885052604
1461	8886474705
1462	8877212014
1463	8887077128
1464	8828651264
1465	8885009501
1466	8833848038
1467	8831918861
1468	8828929397
1469	8841758626
1470	8838203337
1471	8837914830
1472	8840638887
1473	8843995447
1474	8845507187
1475	8829059537
1476	8873467310
1477	8885707103
1478	8839528875
1479	8799631505
1480	8877314257
1481	8876879986
1482	8831535235
1483	8873637275
1484	8874435453
1485	8874209024
1486	8874932672
1487	8874928049
1488	8874228638
1489	8880717653
1490	8881055509
1491	8881471336
1492	8882940459
1493	8884180023
1494	8885556078
1495	8885644082
1496	8877522992
1497	8885637763
1498	8886031411
1499	8886260001
1500	8886490051
1501	8510157358
1502	8510496480
1503	8833646800
1504	8837188951
1505	8840406925
1506	8843787268
1507	8843338424
1508	8509791964
1509	8799612820
1510	8877043301
1511	8877005839
1512	8886282349
1513	8802248544
1514	8802270805
1515	8802183677
1516	8876944210
1517	8877119408
1518	8877126786
1519	8509643876
1520	8874135096
1521	8868843260
1522	8868664700
1523	8868793423
1524	8830170692
1525	8823505149
1526	8841872706
1527	8838188590
1528	8886207444
1529	8886082205
1530	8883045334
1531	8881704713
1532	8881106434
1533	8868026049
1534	8876281455
1535	8876228990
1536	8876571926
1537	8876821443
1538	8877825492
1539	8887643062
1540	8878126944
1541	8878353226
1542	8879285816
1543	8879044365
1544	8879772786
1545	8879493773
1546	8879970930
1547	8878448434
1548	8838580939
1549	8838260528
1550	8829087563
1551	8879622086
1552	8882030258
1553	8886684582
1554	8887225838
1555	8844138991
1556	8830817337
1557	8846294452
1558	8847134274
1559	8843591676
1560	8844110471
1561	8826519136
1562	8829705616
1563	8508448690
1564	8509446634
1565	8838929070
1566	8875092116
1567	8845440837
1568	8845000877
1569	8828904957
1570	8509019779
1571	8872763333
1572	8873461903
1573	8875871652
1574	8878488696
1575	8845062932
1576	8874404059
1577	8837671721
1578	8838101802
1579	8838281998
1580	8840686367
1581	8842781180
1582	8843005722
1583	8880112756
1584	8509667455
1585	8875274578
1586	8874271970
1587	8876706736
1588	8877684533
1589	8872647526
1590	8879382530
1591	8879799283
1592	8880087578
1593	8880103235
1594	8880791319
1595	8881306272
1596	8884689188
1597	8881964561
1598	8886026264
1599	8886002925
1600	8885641359
1601	8886316585
1602	8886495277
1603	8886574283
1604	8877856199
1605	8886940912
1606	8886381634
1607	8876096586
1608	8875396115
1609	8509590742
1610	8875165369
1611	8844432845
1612	8848265658
1613	8852664921
1614	8834540161
1615	8832087604
1616	8833460108
1617	8887180392
1618	8836828853
1619	8875593388
1620	8874375722
1621	8874455252
1622	8509780944
1623	8509874403
1624	8509903308
1625	8509491588
1626	8884324064
1627	8838632924
1628	8509793755
1629	8839393353
1630	8874126646
1631	8826566245
1632	8509151448
1633	8866974661
1634	8508727102
1635	8872887797
1636	8840721827
1637	8874458072
1638	8509561529
1639	8510559895
1640	8873685291
1641	8874265930
1642	8873557975
1643	8873153062
1644	8868418010
1645	8866837133
1646	8509925786
1647	8799657895
1648	8799488255
1649	8799612114
1650	8510641069
1651	8510458297
1652	8510673173
1653	8799380582
1654	8799487165
1655	8875589325
1656	8887805057
1657	8881761399
1658	8868790351
1659	8836295193
1660	8887877233
1661	8876919294
1662	8886748664
1663	8508945543
1664	8827095946
1665	8801668769
1666	8799676065
1667	8826824336
1668	8509387928
1669	8869111244
1670	8823881239
1671	8877435329
1672	8881576327
1673	8887338348
1674	8837076352
1675	8840866611
1676	8846823142
1677	8509037591
1678	8872983216
1679	8880430604
1680	8881860940
1681	8881504484
1682	8878391679
1683	8509526757
1684	8879847071
1685	8886636421
1686	8885773715
1687	8883908101
1688	8833954404
1689	8845939852
1690	8508656760
1691	8508778952
1692	8510641413
1693	8881577321
1694	8881636488
1695	8883997152
1696	8886919177
1697	8887891983
1698	8870661017
1699	8873087876
1700	8886988071
1701	8886226973
1702	8887032992
1703	8887758230
1704	8863728388
1705	8855277740
1706	8847491095
1707	8830100411
1708	8873493345
1709	8876467808
1710	8876467990
1711	8877831463
1712	8879716524
1713	8880201691
1714	8882031777
1715	8867982063
1716	8885792229
1717	8879424117
1718	8881071262
1719	8877689853
1720	8878018047
1721	8878153381
1722	8878766922
1723	8883532593
1724	8884821252
1725	8884483954
1726	8886996846
1727	8887154653
1728	8887638295
1729	8887726604
1730	8887596630
1731	8877293110
1732	8887676532
1733	8884602050
1734	8885925073
1735	8887174398
1736	8887472903
1737	8887842318
1738	8887925416
1739	8873642297
1740	8879304072
1741	8880279160
1742	8880839778
1743	8887307629
1744	8887657270
1745	8883613570
1746	8876477832
1747	8875715798
1748	8874985138
1749	8883649651
1750	8884326042
1751	8885700999
1752	8509064240
1753	8867191486
1754	8887387628
1755	8799477128
1756	8799630746
1757	8886529137
1758	8883578439
1759	8883680737
1760	8884430173
1761	8885089826
1762	8882964486
1763	8887517804
1764	8886760439
1765	8885579112
1766	8886881231
1767	8887111289
1768	8887202602
1769	8887517759
1770	8887924180
1771	8887863515
1772	8842796357
1773	8509734974
1774	8879851557
1775	8887668904
1776	8880822734
1777	8885194876
1778	8874570912
1779	8884155852
1780	8876031566
1781	8880503346
1782	8831066002
1783	8509870024
1784	8875439488
1785	8884576363
1786	8829700105
1787	8881059294
1788	8881393502
1789	8881316157
1790	8881796351
1791	8882044739
1792	8841134320
1793	8882275706
1794	8882963623
1795	8884221734
1796	8884307464
1797	8885474602
1798	8886073301
1799	8886276161
1800	8887891611
1801	8816950285
1802	8820810464
1803	8822471413
1804	8869055653
1805	8870311879
1806	8882573197
1807	8839466206
1808	8838152028
1809	8837280485
1810	8883172316
1811	8884085967
1812	8884494640
1813	8886797692
1814	8887577345
1815	8882640784
1816	8884853838
1817	8885644379
1818	8886028450
1819	8887892641
1820	8860605881
1821	8865610534
1822	8838010863
1823	8840988282
1824	8826397869
1825	8800886760
1826	8851222056
1827	8860325306
1828	8864892960
1829	8830222063
1830	8509464510
1831	8836364201
1832	8828719887
1833	8846411113
1834	8828016489
1835	8830182895
1836	8839731694
1837	8876931423
1838	8878027431
1839	8880571490
1840	8879547172
1841	8876314405
1842	8880213232
1843	8887742941
1844	8887538323
1845	8886598140
1846	8827594480
1847	8822323385
1848	8876423275
1849	8880329686
1850	8881412865
1851	8881726962
1852	8837153088
1853	8868315640
1854	8844551531
1855	8887970734
1856	8874578199
1857	8874711727
1858	8874715550
1859	8875881381
1860	8840638866
1861	8878521000
1862	8830034831
1863	8508953357
1864	8876897474
1865	8884034777
1866	8883952894
1867	8880978013
1868	8880217918
1869	8830387744
1870	8886633542
1871	8875456078
